country_code,uuid,age,gender,rural,dem_education_level,dem_full_time_job,dem_has_children,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst,age_group,weight
PL,73651760-d958-0133-5a95-0a81e8b09a82,25,female,urban,medium,yes,no,I understand it fully,I would vote for it,‰Û_ look for a different job,It reduces anxiety about financing basic needs | It creates more equality of opportunity,It is against the principle of linking merit and reward,14_25,0.585417589
PL,c8332880-da41-0133-e447-0a81e8b09a82,48,male,urban,medium,yes,yes,I know something about it,I would vote against it,A basic income would not affect my work choices,It reduces bureaucracy and administrative expenses,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward,40_65,1.030.348.437
PL,9a6fbee0-da14-0133-9941-0a81e8b09a82,22,male,rural,medium,yes,no,I know something about it,I would probably vote for it,‰Û_ stop working,It reduces anxiety about financing basic needs,It might encourage people to stop working,14_25,146.535.904
PL,081af970-dbcc-0133-9f0b-0a81e8b09a82,53,male,urban,medium,yes,yes,I know something about it,I would probably vote against it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs,It is against the principle of linking merit and reward,40_65,1.030.348.437
PL,f5706390-d96b-0133-1a20-0a81e8b09a82,25,female,urban,high,yes,no,I understand it fully,I would vote for it,‰Û_ spend more time with my family,"It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs",It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | It is impossible to finance,14_25,0.333541204
PL,d98fa100-da6e-0133-e593-0a81e8b09a82,65,male,urban,NA,no,yes,I know something about it,I would probably vote for it,‰Û_ work as a freelancer,None of the above,It is impossible to finance | It might encourage people to stop working,40_65,0.460982493
PL,57248650-de0f-0133-f74e-0a81e8b09a82,44,male,urban,medium,yes,no,I know something about it,I would probably vote for it,‰Û_ gain additional skills,"It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility | It reduces bureaucracy and administrative expenses | It increases appreciation for household work and volunteering",It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It is impossible to finance,40_65,1.030.348.437
PL,05024120-dae8-0133-4434-0a81e8b09a82,30,female,urban,medium,no,no,I have heard just a little about it,I would not vote,‰Û_ work less,It encourages financial independence and self-responsibility,It might encourage people to stop working,26_39,0.655497765
PL,602abb10-da61-0133-3118-0a81e8b09a82,38,female,urban,low,no,no,I have heard just a little about it,I would not vote,None of the above,None of the above,None of the above,26_39,0.164366456
PL,05ebb360-dba2-0133-2991-0a81e8b09a82,42,male,urban,high,yes,yes,I know something about it,I would vote against it,‰Û_ stop working,None of the above,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | It is against the principle of linking merit and reward,40_65,0.304033097
PL,45f848e0-de54-0133-21ee-0a81e8b09a82,49,female,rural,medium,yes,yes,I have never heard of it,I would probably vote for it,‰Û_ do more volunteering work,It creates more equality of opportunity,Only the people who need it most should get something from the state,40_65,305.855.315
PL,f420d570-d979-0133-566a-0a81e8b09a82,49,male,rural,medium,yes,yes,I know something about it,I would vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance,40_65,332.605.831
PL,75e02a00-def4-0133-a278-0a81e8b09a82,62,female,urban,high,no,yes,I know something about it,I would probably vote against it,A basic income would not affect my work choices,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",It is impossible to finance | It might encourage people to stop working | Only the people who need it most should get something from the state | It increases dependence on the state,40_65,0.512379443
PL,a353da40-d9ac-0133-8cf2-0a81e8b09a82,25,male,urban,high,yes,no,I know something about it,I would vote against it,A basic income would not affect my work choices,None of the above,It is impossible to finance,14_25,0.142233929
PL,612d0480-dd5c-0133-4a64-0a81e8b09a82,53,male,urban,medium,no,yes,I have heard just a little about it,I would probably vote for it,‰Û_ spend more time with my family,It encourages financial independence and self-responsibility,It might encourage people to stop working | It increases dependence on the state | Only the people who need it most should get something from the state,40_65,1.030.348.437
PL,2940acd0-dbff-0133-f630-0a81e8b09a82,42,female,urban,high,yes,yes,I have never heard of it,I would not vote,A basic income would not affect my work choices,It creates more equality of opportunity,It increases dependence on the state,40_65,0.512379443
PL,05e8d310-db2d-0133-d7a1-0a81e8b09a82,41,male,urban,NA,no,no,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,It might encourage people to stop working,40_65,0.460982493
PL,26fd37e0-da10-0133-ff6a-0a81e8b09a82,39,male,urban,low,no,yes,I have heard just a little about it,I would probably vote for it,None of the above,None of the above,Only the people who need it most should get something from the state,26_39,0.35733228
PL,8e172b40-da33-0133-aaf4-0a81e8b09a82,20,female,urban,medium,yes,no,I understand it fully,I would vote for it,None of the above,It creates more equality of opportunity | It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs,It is against the principle of linking merit and reward,14_25,0.585417589
PL,818a90f0-d9a0-0133-a10d-0a81e8b09a82,34,male,urban,medium,yes,no,I understand it fully,I would probably vote for it,‰Û_ do more volunteering work,It reduces bureaucracy and administrative expenses,Foreigners might come to my country and take advantage of the benefit,26_39,1.042.366.738
PL,bb46c650-d9b2-0133-0810-0a81e8b09a82,39,male,rural,medium,yes,yes,I have never heard of it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,26_39,3.364.854.476
PL,9b08f190-d985-0133-34f9-0a81e8b09a82,27,female,urban,high,yes,no,I know something about it,I would probably vote against it,‰Û_ gain additional skills,"It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance,26_39,0.540573831
PL,3ff4f020-dc08-0133-eb42-0a81e8b09a82,49,male,rural,low,no,yes,I have never heard of it,I would probably vote for it,‰Û_ spend more time with my family,It reduces bureaucracy and administrative expenses,It is impossible to finance,40_65,0.936781749
PL,851992b0-d9aa-0133-4a42-0a81e8b09a82,26,female,urban,high,yes,no,I have heard just a little about it,I would not vote,None of the above,It reduces anxiety about financing basic needs,It is impossible to finance | It might encourage people to stop working,26_39,0.540573831
PL,5d66eea0-db9b-0133-aade-0a81e8b09a82,61,male,urban,low,no,yes,I know something about it,I would vote for it,A basic income would not affect my work choices,It reduces bureaucracy and administrative expenses,Only the people who need it most should get something from the state,40_65,0.29019684
PL,9cc528c0-d9b3-0133-2d1e-0a81e8b09a82,42,male,urban,low,yes,yes,I have heard just a little about it,I would probably vote against it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state | It might encourage people to stop working,40_65,0.29019684
PL,39b1b320-d9cd-0133-0f71-0a81e8b09a82,25,male,urban,NA,no,no,I know something about it,I would not vote,‰Û_ look for a different job,It encourages financial independence and self-responsibility,None of the above,14_25,0.400920527
PL,749d8d00-d99d-0133-9300-0a81e8b09a82,20,female,urban,medium,no,no,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,14_25,0.585417589
PL,7b612c00-dbca-0133-c065-0a81e8b09a82,60,male,urban,medium,no,yes,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses | It creates more equality of opportunity,It is impossible to finance | It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,40_65,1.030.348.437
PL,50e02ce0-dca6-0133-b885-0a81e8b09a82,22,female,urban,high,yes,yes,I have never heard of it,I would probably vote for it,‰Û_ work less,"It creates more equality of opportunity | It increases solidarity, because it is funded by everyone",Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,14_25,0.333541204
PL,ad4424f0-ddfe-0133-cb96-0a81e8b09a82,63,male,rural,no,no,yes,I understand it fully,I would vote against it,A basic income would not affect my work choices,It reduces bureaucracy and administrative expenses,It is impossible to finance,40_65,0.936781749
PL,ab456c90-da3b-0133-dfc8-0a81e8b09a82,30,male,urban,high,no,no,I have heard just a little about it,I would vote for it,None of the above,It creates more equality of opportunity,It is impossible to finance | Only the people who need it most should get something from the state,26_39,0.421775078
PL,557ed710-da4a-0133-5438-0a81e8b09a82,40,male,urban,high,yes,yes,I know something about it,I would probably vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,40_65,0.304033097
PL,9d786590-da2a-0133-402e-0a81e8b09a82,21,female,rural,medium,no,no,I have heard just a little about it,I would vote for it,A basic income would not affect my work choices,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state | It increases dependence on the state,14_25,1.889.781.131
PL,5e645940-d964-0133-44cf-0a81e8b09a82,19,male,urban,low,no,no,I know something about it,I would probably vote for it,‰Û_ stop working,It increases appreciation for household work and volunteering,It is against the principle of linking merit and reward,14_25,0.976080521
PL,effb2a90-d9f9-0133-082f-0a81e8b09a82,32,female,urban,high,no,no,I have heard just a little about it,I would vote against it,‰Û_ look for a different job,None of the above,It might encourage people to stop working,26_39,0.540573831
PL,59601f50-d9ed-0133-a77b-0a81e8b09a82,15,male,urban,medium,no,no,I have never heard of it,I would probably vote for it,None of the above,None of the above,None of the above,14_25,0.453939846
PL,17b1cac0-da05-0133-069f-0a81e8b09a82,14,male,rural,NA,no,no,I understand it fully,I would probably vote against it,‰Û_ gain additional skills,It reduces anxiety about financing basic needs | It creates more equality of opportunity | It reduces bureaucracy and administrative expenses,It is impossible to finance | It is against the principle of linking merit and reward | It increases dependence on the state,14_25,1.294.207.865
PL,253ef120-da42-0133-5d8b-0a81e8b09a82,54,female,rural,medium,yes,yes,I understand it fully,I would vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity,It increases dependence on the state,40_65,305.855.315
PL,72796b90-d9a1-0133-a5cf-0a81e8b09a82,19,male,rural,medium,no,no,I have never heard of it,I would probably vote for it,‰Û_ stop working,It encourages financial independence and self-responsibility,It is against the principle of linking merit and reward,14_25,146.535.904
PL,bcd12170-da8d-0133-cb4b-0a81e8b09a82,63,male,urban,medium,no,no,I know something about it,I would vote against it,A basic income would not affect my work choices,It creates more equality of opportunity,It increases dependence on the state,40_65,1.030.348.437
PL,4047e4d0-db05-0133-6327-0a81e8b09a82,44,male,urban,medium,yes,no,I have heard just a little about it,I would vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity,It increases dependence on the state,40_65,1.030.348.437
PL,5e4f6d70-da49-0133-29e9-0a81e8b09a82,35,male,urban,medium,yes,no,I have heard just a little about it,I would not vote,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It increases dependence on the state,26_39,1.042.366.738
PL,67f3d870-db0b-0133-b922-0a81e8b09a82,45,male,urban,medium,yes,no,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,40_65,1.030.348.437
PL,72be7d70-dbff-0133-f76e-0a81e8b09a82,63,female,urban,medium,no,yes,I have heard just a little about it,I would probably vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity | It reduces bureaucracy and administrative expenses | It encourages financial independence and self-responsibility,Only the people who need it most should get something from the state | It might encourage people to stop working | It is against the principle of linking merit and reward | It increases dependence on the state,40_65,0.94748052
PL,0e10a420-da60-0133-cc11-0a81e8b09a82,44,female,rural,medium,yes,yes,I know something about it,I would vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity | It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It increases dependence on the state,40_65,305.855.315
PL,92a2abf0-dcc5-0133-be2e-0a81e8b09a82,43,male,urban,high,yes,no,I know something about it,I would probably vote against it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,It might encourage people to stop working | It is against the principle of linking merit and reward | It is impossible to finance | It increases dependence on the state | Only the people who need it most should get something from the state,40_65,0.304033097
PL,0ca8c1b0-da11-0133-015c-0a81e8b09a82,18,male,urban,medium,no,no,I know something about it,I would probably vote for it,‰Û_ work as a freelancer,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit,14_25,0.453939846
PL,82b35fb0-da73-0133-0c41-0a81e8b09a82,27,female,urban,high,yes,yes,I understand it fully,I would vote against it,A basic income would not affect my work choices,It creates more equality of opportunity,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward,26_39,0.540573831
PL,92c6da80-dcce-0133-0372-0a81e8b09a82,47,male,urban,high,yes,yes,I know something about it,I would probably vote for it,‰Û_ gain additional skills,It creates more equality of opportunity | It reduces bureaucracy and administrative expenses,It might encourage people to stop working | It increases dependence on the state,40_65,0.304033097
PL,04f79ef0-dbe4-0133-93f2-0a81e8b09a82,42,male,urban,no,yes,yes,I understand it fully,I would vote for it,A basic income would not affect my work choices,None of the above,None of the above,40_65,0.29019684
PL,53723f00-dee6-0133-0086-0a81e8b09a82,38,female,urban,medium,yes,yes,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,It increases appreciation for household work and volunteering,It is impossible to finance,26_39,0.655497765
PL,e333db50-da48-0133-3d81-0a81e8b09a82,29,male,urban,high,yes,no,I have heard just a little about it,I would vote for it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,None of the above,26_39,0.421775078
PL,66653350-d8c2-0133-c57f-0a81e8b09a82,62,female,urban,high,no,yes,I know something about it,I would probably vote against it,A basic income would not affect my work choices,It creates more equality of opportunity,Only the people who need it most should get something from the state,40_65,0.512379443
PL,b9615aa0-d971-0133-f489-0a81e8b09a82,38,male,urban,high,yes,no,I know something about it,I would vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,None of the above,26_39,0.421775078
PL,4b1e8f90-dc0c-0133-48ac-0a81e8b09a82,47,male,urban,medium,yes,yes,I know something about it,I would vote for it,A basic income would not affect my work choices,"It creates more equality of opportunity | It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses | It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone",It might encourage people to stop working | Only the people who need it most should get something from the state,40_65,1.030.348.437
PL,55212cb0-d9aa-0133-84f9-0a81e8b09a82,30,male,rural,high,yes,yes,I know something about it,I would probably vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,It increases dependence on the state,26_39,1.361.528.249
PL,a9edfa50-d9b0-0133-fdff-0a81e8b09a82,18,male,urban,low,no,no,I understand it fully,I would probably vote against it,‰Û_ gain additional skills,None of the above,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,14_25,0.976080521
PL,bf063540-db08-0133-c8c1-0a81e8b09a82,28,female,urban,high,yes,yes,I understand it fully,I would vote for it,‰Û_ gain additional skills,It reduces anxiety about financing basic needs | It creates more equality of opportunity,Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit,26_39,0.540573831
PL,c1d6ea50-d994-0133-f6a6-0a81e8b09a82,42,female,urban,high,no,yes,I know something about it,I would probably vote against it,‰Û_ stop working,It reduces anxiety about financing basic needs,It is impossible to finance,40_65,0.512379443
PL,0a4f1610-d9a5-0133-1f34-0a81e8b09a82,22,female,rural,medium,no,yes,I know something about it,I would probably vote for it,‰Û_ gain additional skills,It creates more equality of opportunity | It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,14_25,1.889.781.131
PL,afce95b0-da34-0133-8d95-0a81e8b09a82,29,female,urban,medium,no,no,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,26_39,0.655497765
PL,f8815d40-d9a1-0133-fae0-0a81e8b09a82,31,male,urban,high,yes,yes,I know something about it,I would probably vote against it,‰Û_ work less,It reduces anxiety about financing basic needs,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,26_39,0.421775078
PL,32932a50-d9a4-0133-770c-0a81e8b09a82,35,male,urban,high,yes,yes,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity,It is impossible to finance,26_39,0.421775078
PL,4698b1f0-da84-0133-dabc-0a81e8b09a82,56,male,urban,high,yes,yes,I know something about it,I would probably vote against it,None of the above,It reduces anxiety about financing basic needs,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,40_65,0.304033097
PL,51167110-d99e-0133-9699-0a81e8b09a82,38,female,urban,high,yes,yes,I have heard just a little about it,I would probably vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It increases dependence on the state | It is against the principle of linking merit and reward | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance,26_39,0.540573831
PL,c3c65d20-da49-0133-ff1d-0a81e8b09a82,35,male,urban,medium,yes,yes,I understand it fully,I would vote against it,‰Û_ stop working,None of the above,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward,26_39,1.042.366.738
PL,eda26be0-d97e-0133-f427-0a81e8b09a82,20,female,rural,low,no,no,I have heard just a little about it,I would probably vote for it,‰Û_ work less,"It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone",It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,14_25,2.634.688.805
PL,4009a300-dd31-0133-09e8-0a81e8b09a82,56,female,urban,medium,no,yes,I understand it fully,I would probably vote for it,‰Û_ work less,It creates more equality of opportunity,It is impossible to finance,40_65,0.94748052
PL,49f58cd0-d8f6-0133-af58-0a81e8b09a82,19,female,urban,medium,yes,yes,I know something about it,I would probably vote for it,‰Û_ do more volunteering work,It encourages financial independence and self-responsibility,It is against the principle of linking merit and reward | It increases dependence on the state,14_25,0.585417589
PL,989ca670-d983-0133-7b41-0a81e8b09a82,40,male,urban,medium,yes,yes,I know something about it,I would vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state,40_65,1.030.348.437
PL,47d97de0-d982-0133-756c-0a81e8b09a82,42,male,urban,high,yes,yes,I know something about it,I would vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs | It creates more equality of opportunity | It reduces bureaucracy and administrative expenses,It might encourage people to stop working | Only the people who need it most should get something from the state,40_65,0.304033097
PL,b4664cd0-da6d-0133-3681-0a81e8b09a82,39,female,urban,high,yes,yes,I have heard just a little about it,I would probably vote against it,A basic income would not affect my work choices,It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,26_39,0.540573831
PL,cfbb1710-d993-0133-6a40-0a81e8b09a82,44,female,rural,medium,yes,yes,I understand it fully,I would vote for it,‰Û_ look for a different job,"It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility | It creates more equality of opportunity | It increases appreciation for household work and volunteering",Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | Only the people who need it most should get something from the state | It might encourage people to stop working | It is against the principle of linking merit and reward | It increases dependence on the state,40_65,305.855.315
PL,ade23e30-dbb9-0133-5810-0a81e8b09a82,44,male,urban,medium,yes,yes,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,40_65,1.030.348.437
PL,1d768da0-da44-0133-6762-0a81e8b09a82,65,male,urban,high,no,yes,I have heard just a little about it,I would not vote,A basic income would not affect my work choices,It creates more equality of opportunity,It increases dependence on the state,40_65,0.304033097
PL,759d4300-da02-0133-00c9-0a81e8b09a82,52,male,urban,low,no,no,I understand it fully,I would probably vote for it,‰Û_ do more volunteering work,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit,40_65,0.29019684
PL,e8a9d060-d966-0133-fb32-0a81e8b09a82,26,male,urban,high,yes,no,I understand it fully,I would probably vote against it,A basic income would not affect my work choices,It creates more equality of opportunity | It encourages financial independence and self-responsibility,Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit,26_39,0.421775078
PL,d7f58940-db99-0133-4e9b-0a81e8b09a82,50,female,urban,high,yes,yes,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs | It creates more equality of opportunity,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,40_65,0.512379443
PL,abe164b0-d9a4-0133-1da9-0a81e8b09a82,23,male,rural,medium,yes,no,I know something about it,I would vote against it,‰Û_ spend more time with my family,None of the above,It is impossible to finance | It is against the principle of linking merit and reward | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It increases dependence on the state,14_25,146.535.904
PL,dbf25880-da07-0133-0d5d-0a81e8b09a82,50,female,urban,medium,yes,yes,I have never heard of it,I would probably vote for it,‰Û_ look for a different job,It reduces anxiety about financing basic needs,It is impossible to finance,40_65,0.94748052
PL,0c25d050-dadd-0133-1e31-0a81e8b09a82,46,male,rural,no,no,yes,I know something about it,I would vote for it,None of the above,It creates more equality of opportunity,Only the people who need it most should get something from the state,40_65,0.936781749
PL,2be149a0-d9c2-0133-2cbd-0a81e8b09a82,23,male,urban,medium,yes,no,I know something about it,I would vote against it,‰Û_ gain additional skills,None of the above,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance | It increases dependence on the state,14_25,0.453939846
PL,a348ebf0-dbae-0133-3e35-0a81e8b09a82,38,female,urban,high,yes,yes,I know something about it,I would probably vote for it,‰Û_ work less,"It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility | It creates more equality of opportunity",It might encourage people to stop working,26_39,0.540573831
PL,673a7350-d9b1-0133-0194-0a81e8b09a82,32,male,rural,medium,no,no,I have heard just a little about it,I would vote for it,‰Û_ gain additional skills,"It reduces anxiety about financing basic needs | It creates more equality of opportunity | It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state,26_39,3.364.854.476
PL,f71a6f10-d918-0133-2440-0a81e8b09a82,24,male,rural,low,yes,no,I have heard just a little about it,I would vote for it,‰Û_ work less,It reduces bureaucracy and administrative expenses,It increases dependence on the state,14_25,3.150.876.549
PL,15562a80-daeb-0133-8295-0a81e8b09a82,28,female,urban,high,yes,no,I know something about it,I would vote against it,A basic income would not affect my work choices,None of the above,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It increases dependence on the state,26_39,0.540573831
PL,cd40b740-def3-0133-a057-0a81e8b09a82,21,female,urban,medium,no,no,I have heard just a little about it,I would probably vote against it,‰Û_ spend more time with my family,It increases appreciation for household work and volunteering | It creates more equality of opportunity,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,14_25,0.585417589
PL,3d8ccb60-da5e-0133-6780-0a81e8b09a82,27,female,urban,high,yes,no,I have heard just a little about it,I would probably vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance,26_39,0.540573831
PL,ad542810-d9eb-0133-a4af-0a81e8b09a82,60,female,urban,high,yes,yes,I have heard just a little about it,I would not vote,‰Û_ look for a different job,It reduces bureaucracy and administrative expenses,It might encourage people to stop working,40_65,0.512379443
PL,e3a60e20-d969-0133-7a23-0a81e8b09a82,16,male,urban,NA,no,no,I have never heard of it,I would vote for it,‰Û_ work less,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state,14_25,0.400920527
PL,707d19e0-d9d8-0133-8dcb-0a81e8b09a82,22,male,urban,low,yes,no,I understand it fully,I would vote against it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering,It is against the principle of linking merit and reward | It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,14_25,0.976080521
PL,d368abc0-dafe-0133-61c6-0a81e8b09a82,64,female,urban,high,no,yes,I understand it fully,I would vote for it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses | It creates more equality of opportunity,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state,40_65,0.512379443
PL,ae0adbe0-de4b-0133-0c09-0a81e8b09a82,41,male,urban,low,yes,yes,I know something about it,I would vote for it,‰Û_ work less,It creates more equality of opportunity | It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit,40_65,0.29019684
PL,c0765ff0-de16-0133-0317-0a81e8b09a82,54,female,rural,NA,no,yes,I have heard just a little about it,I would probably vote against it,‰Û_ spend more time with my family,"It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs",Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance | It increases dependence on the state,40_65,1.037.862.793
PL,676233a0-da43-0133-65ba-0a81e8b09a82,15,female,urban,medium,no,no,I have heard just a little about it,I would probably vote against it,‰Û_ look for a different job,It encourages financial independence and self-responsibility | It creates more equality of opportunity | It reduces anxiety about financing basic needs,It is impossible to finance | It is against the principle of linking merit and reward,14_25,0.585417589
PL,bf8a5fa0-dd35-0133-0229-0a81e8b09a82,45,male,rural,medium,yes,yes,I have heard just a little about it,I would probably vote for it,None of the above,None of the above,None of the above,40_65,332.605.831
PL,60049e20-da43-0133-6595-0a81e8b09a82,19,female,rural,medium,no,no,I have heard just a little about it,I would probably vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs | It creates more equality of opportunity | It encourages financial independence and self-responsibility | It reduces bureaucracy and administrative expenses,It is impossible to finance | It might encourage people to stop working,14_25,1.889.781.131
PL,36059e40-d93b-0133-bd84-0a81e8b09a82,26,male,urban,high,yes,no,I have never heard of it,I would vote for it,‰Û_ stop working,It creates more equality of opportunity,It might encourage people to stop working,26_39,0.421775078
PL,7fe19a90-d9be-0133-c090-0a81e8b09a82,36,female,urban,high,yes,no,I know something about it,I would vote for it,‰Û_ look for a different job,It creates more equality of opportunity,Foreigners might come to my country and take advantage of the benefit,26_39,0.540573831
PL,cb7444c0-d93e-0133-c1fc-0a81e8b09a82,38,male,urban,high,yes,yes,I have heard just a little about it,I would probably vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity,It is against the principle of linking merit and reward,26_39,0.421775078
PL,19e2a260-dba5-0133-23c4-0a81e8b09a82,27,female,urban,high,yes,yes,I understand it fully,I would vote for it,‰Û_ do more volunteering work,It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses,It might encourage people to stop working,26_39,0.540573831
PL,e9b00b00-d984-0133-310a-0a81e8b09a82,22,male,urban,high,no,no,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,14_25,0.142233929
